Database,"Source ID",Year,"Outlet ID",Title,"Outlet Type",State,City,County,"Ethnic Media","SPA Full Member","Owner ID","Owner Name","Owner Type",Website,Frequency,"Total Circulation","Days Published","Average Paid Circulation","Average Free Circulation","Circulation Source","EP Audit Source","Type of Station",Group,AM/FM,"Original Content Station"
Newspaper,NP1821-2020,2020,NP1821,"Seymour Herald",,Iowa,Seymour,Wayne,No,No,OW0858,"Young Karen",Private,,W,1500,1,,,,,,,,
Newspaper,NP0727-2004,2004,NP0727,"SF Weekly",,California,"San Francisco","San Francisco",No,No,OW0187,"NT Media Inc",Private,,W,125000,1,,,,,,,,
Newspaper,NP0727-2014,2014,NP0727,"SF Weekly",,California,"San Francisco","San Francisco",No,No,OW0716,"Black Press Group",Private,,W,116000,1,,,,,,,,
Newspaper,NP0727-2016,2016,NP0727,"SF Weekly",,California,"San Francisco","San Francisco",No,No,OW0716,"Black Press Group",Private,,W,68883,1,,,,,,,,
Newspaper,NP0727-2018,2018,NP0727,"SF Weekly",,California,"San Francisco","San Francisco",No,No,OW0716,"Black Press Group",Private,,W,68992,1,,68992,EP,VAC,,,,
Newspaper,NP0727-2020,2020,NP0727,"SF Weekly",,California,"San Francisco","San Francisco",No,No,OW0716,"Black Press Group",Private,,W,68992,1,,,,,,,,
Newspaper,NP0728-2004,2004,NP0728,"Shafter Press",,California,Shafter,Kern,No,No,OW0255,"Reed Inc",,,W,6300,1,,,,,,,,
Newspaper,NP0728-2014,2014,NP0728,"Shafter Press",,California,Shafter,Kern,No,No,OW0255,"Reed Inc",,,W,2300,1,,,,,,,,
Newspaper,NP0728-2016,2016,NP0728,"Shafter Press",,California,Shafter,Kern,No,No,OW0255,"Reed Inc",,,W,6300,1,,,,,,,,
Newspaper,NP0728-2018,2018,NP0728,"Shafter Press",,California,Shafter,Kern,No,No,OW0255,"Reed Inc",,,W,6300,1,2300,4000,EP,Sworn/Estimate/Non-Audited,,,,
Newspaper,NP0728-2020,2020,NP0728,"Shafter Press",,California,Shafter,Kern,No,No,OW0255,"Reed Inc",,,W,6300,1,,,,,,,,
Newspaper,NP4163-2004,2004,NP4163,"Shakopee Valley News",,Minnesota,Savage,Scott,No,Yes,OW1753,"Red Wing Publishing Co",,,W,4000,1,,,,,,,,
Newspaper,NP4163-2014,2014,NP4163,"Shakopee Valley News",,Minnesota,Savage,Scott,No,Yes,OW1753,"Red Wing Publishing Co",,,W,4754,1,,,,,,,,
Newspaper,NP4163-2016,2016,NP4163,"Shakopee Valley News",,Minnesota,Savage,Scott,No,Yes,OW1753,"Red Wing Publishing Co",,,W,4602,1,,,,,,,,
Newspaper,NP4163-2018,2018,NP4163,"Shakopee Valley News",,Minnesota,Savage,Scott,No,Yes,OW1753,"Red Wing Publishing Co",,,W,4602,1,4602,,EP,Sworn/Estimate/Non-Audited,,,,
Newspaper,NP4163-2020,2020,NP4163,"Shakopee Valley News",,Minnesota,Savage,Scott,No,No,OW1753,"Red Wing Publishing Co",,,W,4602,1,,,,,,,,
Newspaper,NP9325-2014,2014,NP9325,"Shaler Journal",,Pennsylvania,Glenshaw,Allegheny,No,No,OW3009,"Trib Total Media",,,W,10630,1,,,,,,,,
Newspaper,NP9325-2016,2016,NP9325,"Shaler Journal",,Pennsylvania,Glenshaw,Allegheny,No,No,OW3009,"Trib Total Media",,,W,10630,1,,,,,,,,
Newspaper,NP9325-2018,2018,NP9325,"Shaler Journal",,Pennsylvania,Glenshaw,Allegheny,No,No,OW3009,"Trib Total Media",,,W,10630,1,,,Unknown,,,,,
Newspaper,NP3371-2004,2004,NP3371,"Sharon Advocate",,Massachusetts,Needham,Norfolk,No,Yes,OW1489,"Herald Media",Private,,W,4200,1,,,,,,,,
Newspaper,NP3371-2014,2014,NP3371,"Sharon Advocate",,Massachusetts,Needham,Norfolk,No,Yes,OW0618,"New Media/GateHouse",Investment,,W,3223,1,,,,,,,,
Newspaper,NP3371-2016,2016,NP3371,"Sharon Advocate",,Massachusetts,Needham,Norfolk,No,Yes,OW0618,"New Media/GateHouse",Investment,,W,3223,1,,,,,,,,
Newspaper,NP3371-2018,2018,NP3371,"Sharon Advocate",,Massachusetts,Needham,Norfolk,No,Yes,OW0618,"New Media/GateHouse",Investment,,W,1970,1,1970,,EP,AAM,,,,
Newspaper,NP8602-2004,2004,NP8602,"Sharon Reporter",,Wisconsin,Sharon,Walworth,No,No,OW0945,"Rock Valley Publishing LLC",,,W,1000,1,,,,,,,,
Newspaper,NP8602-2014,2014,NP8602,"Sharon Reporter",,Wisconsin,Sharon,Walworth,No,No,OW0945,"Rock Valley Publishing LLC",,,W,776,1,,,,,,,,
Newspaper,NP8602-2016,2016,NP8602,"Sharon Reporter",,Wisconsin,Sharon,Walworth,No,No,OW0945,"Rock Valley Publishing LLC",,,W,776,1,,,,,,,,
Newspaper,NP8602-2018,2018,NP8602,"Sharon Reporter",,Wisconsin,Sharon,Walworth,No,No,OW0945,"Rock Valley Publishing LLC",,,W,776,1,,,Unknown,,,,,
Newspaper,NP8602-2020,2020,NP8602,"Sharon Reporter",,Wisconsin,Sharon,Walworth,No,No,OW0945,"Rock Valley Publishing LLC",,,W,776,1,,,,,,,,
Newspaper,NP3372-2004,2004,NP3372,"Sharon Sentinel",,Massachusetts,Sharon,Norfolk,No,No,OW1488,"Associated Newspapers",,,W,2438,1,,,,,,,,
Newspaper,NP0729-2004,2004,NP0729,"Shasta Lake Bulletin",,California,"Shasta Lake",Shasta,No,No,OW0370,"Harrington Craig",,,W,650,1,,,,,,,,
Newspaper,NP0729-2014,2014,NP0729,"Shasta Lake Bulletin",,California,"Shasta Lake",Shasta,No,No,OW0370,"Harrington Craig",,,W,672,1,,,,,,,,
Newspaper,NP0729-2016,2016,NP0729,"Shasta Lake Bulletin",,California,"Shasta Lake",Shasta,No,No,OW0370,"Harrington Craig",,,W,672,1,,,,,,,,
Newspaper,NP0729-2018,2018,NP0729,"Shasta Lake Bulletin",,California,"Shasta Lake",Shasta,No,No,OW0370,"Harrington Craig",,,W,672,1,,,Unknown,,,,,
Newspaper,NP0729-2020,2020,NP0729,"Shasta Lake Bulletin",,California,"Shasta Lake",Shasta,No,No,OW0370,"Harrington Craig",,,W,672,1,,,,,,,,
Newspaper,NP5868-2004,2004,NP5868,"Shawangunk Journal",,"New York",Ellenville,Ulster,No,Yes,OW2663,"Rondout Valley Publishing Co. Inc.",,,W,1535,1,,,,,,,,
Newspaper,NP5868-2014,2014,NP5868,"Shawangunk Journal",,"New York",Ellenville,Ulster,No,Yes,OW4629,"Electric Valley Media LLC",,,W,6722,1,,,,,,,,
Newspaper,NP5868-2016,2016,NP5868,"Shawangunk Journal",,"New York",Ellenville,Ulster,No,Yes,OW4629,"Electric Valley Media LLC",,,W,6722,1,,,,,,,,
Newspaper,NP5868-2018,2018,NP5868,"Shawangunk Journal",,"New York",Ellenville,Ulster,No,Yes,OW4629,"Electric Valley Media LLC",,,W,6722,1,,,,,,,,
Newspaper,NP5868-2020,2020,NP5868,"Shawangunk Journal",,"New York",Ellenville,Ulster,No,No,OW4629,"Electric Valley Media LLC",,,W,6722,1,,,,,,,,
Newspaper,NP8603-2004,2004,NP8603,"Shawano Leader",,Wisconsin,Shawano,Shawano,No,No,OW0198,"Lee Enterprises",Public,,D,6291,6,,,,,,,,
Newspaper,NP8603-2014,2014,NP8603,"Shawano Leader",,Wisconsin,Shawano,Shawano,No,No,OW4878,"BlueLine Media Holdings",,,D,5200,4,,,,,,,,
Newspaper,NP8603-2016,2016,NP8603,"Shawano Leader",,Wisconsin,Shawano,Shawano,No,No,OW4878,"BlueLine Media Holdings",,,D,5200,4,,,,,,,,
Newspaper,NP8603-2018,2018,NP8603,"Shawano Leader",,Wisconsin,Shawano,Shawano,No,No,OW4878,"BlueLine Media Holdings",,,D,6525,4,6525,,EP,Sworn/Estimate/Non-Audited,,,,
Newspaper,NP8603-2020,2020,NP8603,"Shawano Leader",,Wisconsin,Shawano,Shawano,No,No,OW4878,"BlueLine Media Holdings",,,D,6525,4,,,,,,,,
Newspaper,NP6498-2004,2004,NP6498,"Shawnee American",,Oklahoma,Shawnee,Pottawatomie,No,No,OW2909,"Clifton Jim",,,W,100,1,,,,,,,,
Newspaper,NP9077-2014,2014,NP9077,"Shawnee Dispatch",,Kansas,Shawnee,Johnson,No,No,OW4293,"Steffen, David",,,W,,1,,,,,,,,
Newspaper,NP9077-2016,2016,NP9077,"Shawnee Dispatch",,Kansas,Shawnee,Johnson,No,No,OW4293,"Steffen, David",,,W,,1,,,,,,,,
Digital,DG0145-2020,2020,DG0145,"Shawnee Mission Post",Local,Kansas,Shawnee,"Johnson County",No,,,,"Online News Organization",,,,,,,,,,,,
Newspaper,NP6499-2004,2004,NP6499,"Shawnee News-Star The",,Oklahoma,Shawnee,Pottawatomie,No,No,OW0014,"Morris Communications Company",Private,,D,9425,6,,,,,,,,
Newspaper,NP6499-2014,2014,NP6499,"Shawnee News-Star The",,Oklahoma,Shawnee,Pottawatomie,No,No,OW0618,"New Media/GateHouse",Investment,,D,8600,6,,,,,,,,
Newspaper,NP6499-2016,2016,NP6499,"Shawnee News-Star The",,Oklahoma,Shawnee,Pottawatomie,No,No,OW0618,"New Media/GateHouse",Investment,,D,7175,6,,,,,,,,
Newspaper,NP6499-2018,2018,NP6499,"Shawnee News-Star The",,Oklahoma,Shawnee,Pottawatomie,No,No,OW0618,"New Media/GateHouse",Investment,,D,7175,6,7175,,EP,Sworn/Estimate/Non-Audited,,,,
Newspaper,NP6499-2020,2020,NP6499,"Shawnee News-Star The",,Oklahoma,Shawnee,Pottawatomie,No,No,OW5094,Gannett/Gatehouse,Investment,,D,7175,6,,,,,,,,
Newspaper,NP8604-2004,2004,NP8604,"Sheboygan Falls News",,Wisconsin,Plymouth,Sheboygan,No,No,OW3890,"Johanson Barry and Christie",,,W,2505,1,,,,,,,,
Newspaper,NP8604-2014,2014,NP8604,"Sheboygan Falls News",,Wisconsin,Plymouth,Sheboygan,No,No,OW3890,"Johanson Barry and Christie",,,W,2005,1,,,,,,,,
Newspaper,NP8604-2016,2016,NP8604,"Sheboygan Falls News",,Wisconsin,Plymouth,Sheboygan,No,No,OW3890,"Johanson Barry and Christie",,,W,2133,1,,,,,,,,
Newspaper,NP8604-2018,2018,NP8604,"Sheboygan Falls News",,Wisconsin,Plymouth,Sheboygan,No,No,OW3890,"Johanson Barry and Christie",,,W,2133,1,2133,,EP,Sworn/Estimate/Non-Audited,,,,
Newspaper,NP8604-2020,2020,NP8604,"Sheboygan Falls News",,Wisconsin,Plymouth,Sheboygan,No,No,OW3890,"Johanson Barry and Christie",,,W,2133,1,,,,,,,,
Newspaper,NP8605-2004,2004,NP8605,"Sheboygan Press The",,Wisconsin,Sheboygan,Sheboygan,No,No,OW0071,Gannett,Public,,D,23211,7,,,,,,,,
Newspaper,NP8605-2014,2014,NP8605,"Sheboygan Press The",,Wisconsin,Sheboygan,Sheboygan,No,No,OW0071,Gannett,Public,,D,14441,7,,,,,,,,
Newspaper,NP8605-2016,2016,NP8605,"Sheboygan Press The",,Wisconsin,Sheboygan,Sheboygan,No,No,OW0071,Gannett,Public,,D,12284,7,,,,,,,,
Newspaper,NP8605-2018,2018,NP8605,"Sheboygan Press The",,Wisconsin,Sheboygan,Sheboygan,No,No,OW0071,Gannett,Public,,D,12284,7,11946,338,EP,AAM,,,,
Newspaper,NP8605-2020,2020,NP8605,"Sheboygan Press The",,Wisconsin,Sheboygan,Sheboygan,No,No,OW5094,Gannett/Gatehouse,Public,,D,12284,7,,,,,,,,
Newspaper,NP4442-2004,2004,NP4442,"Shelbina Democrat",,Missouri,Shelbina,Shelby,No,No,OW2035,"Gilbert, Cecelia",,,W,1800,1,,,,,,,,
Newspaper,NP3373-2004,2004,NP3373,"Shelburne Falls and West County News",,Massachusetts,"Shelburne Falls",Franklin,No,No,OW1537,"Bridge Street Media",,,W,2741,1,,,,,,,,
Newspaper,NP8240-2004,2004,NP8240,"Shelburne News",,Vermont,Shelburne,Chittenden,No,Yes,OW3734,"ETF Publishing Inc.",,,W,4500,1,,,,,,,,
Newspaper,NP8240-2014,2014,NP8240,"Shelburne News",,Vermont,Shelburne,Chittenden,No,Yes,OW4850,"Wind Ridge Publishing",,,W,5000,1,,,,,,,,
Newspaper,NP8240-2016,2016,NP8240,"Shelburne News",,Vermont,Shelburne,Chittenden,No,No,OW4850,"Wind Ridge Publishing",,,W,4793,1,,,,,,,,
Newspaper,NP8240-2018,2018,NP8240,"Shelburne News",,Vermont,Shelburne,Chittenden,No,Yes,OW4850,"Wind Ridge Publishing",,,W,4793,1,193,4600,EP,Sworn/Estimate/Non-Audited,,,,
Newspaper,NP8240-2020,2020,NP8240,"Shelburne News",,Vermont,Shelburne,Chittenden,No,No,OW4850,"Wind Ridge Publishing",,,W,4793,1,,,,,,,,
Newspaper,NP4443-2004,2004,NP4443,"Shelby County Herald",,Missouri,Shelbyville,Shelby,No,Yes,OW2036,"Williams Communications Group Inc.",,,W,2000,1,,,,,,,,
Newspaper,NP4443-2014,2014,NP4443,"Shelby County Herald",,Missouri,Shelbyville,Shelby,No,Yes,OW2036,"Williams Communications Group Inc.",,,W,1729,1,,,,,,,,
Newspaper,NP4443-2016,2016,NP4443,"Shelby County Herald",,Missouri,Shelbyville,Shelby,No,Yes,OW2036,"Williams Communications Group Inc.",,,W,1940,1,,,,,,,,
Newspaper,NP4443-2018,2018,NP4443,"Shelby County Herald",,Missouri,Shelbyville,Shelby,No,Yes,OW2036,"Williams Communications Group Inc.",,,W,1540,1,1500,40,EP,Sworn/Estimate/Non-Audited,,,,
Newspaper,NP4443-2020,2020,NP4443,"Shelby County Herald",,Missouri,Shelbyville,Shelby,No,No,OW2036,"Williams Communications Group Inc.",,,W,1540,1,,,,,,,,
Newspaper,NP2380-2004,2004,NP2380,"Shelby County News-Gazette",,Illinois,Windsor,Shelby,No,No,OW1109,"Hartman Peggy A",,,W,965,1,,,,,,,,
Newspaper,NP0130-2004,2004,NP0130,"Shelby County Reporter",,Alabama,Columbiana,Shelby,No,Yes,OW0025,"Boone Newspapers",Private,,W,63000,1,,,,,,,,
Newspaper,NP0130-2014,2014,NP0130,"Shelby County Reporter",,Alabama,Columbiana,Shelby,No,Yes,OW0025,"Boone Newspapers",Private,,W,20000,1,,,,,,,,
Newspaper,NP0130-2016,2016,NP0130,"Shelby County Reporter",,Alabama,Columbiana,Shelby,No,Yes,OW0025,"Boone Newspapers",Private,,W,20000,1,,,,,,,,
Newspaper,NP0130-2018,2018,NP0130,"Shelby County Reporter",,Alabama,Columbiana,Shelby,No,Yes,OW0025,"Boone Newspapers",Private,,W,32497,1,7997,24500,EP,Sworn/Estimate/Non-Audited,,,,
Newspaper,NP0130-2020,2020,NP0130,"Shelby County Reporter",,Alabama,Columbiana,Shelby,No,No,OW0025,"Boone Newspapers",Private,,W,32497,1,,,,,,,,
Newspaper,NP6231-2004,2004,NP6231,"Shelby County Review",,Ohio,Botkins,Shelby,No,No,OW0137,"Horizon Publications",Private,,W,8872,1,,,,,,,,
Newspaper,NP4679-2004,2004,NP4679,"Shelby Promoter",,Montana,Shelby,Toole,No,Yes,OW2138,"Kavanagh Brian and LeAnn",,,W,2500,1,,,,,,,,
Newspaper,NP4679-2014,2014,NP4679,"Shelby Promoter",,Montana,Shelby,Toole,No,Yes,OW2138,"Kavanagh Brian and LeAnn",,,W,1815,1,,,,,,,,
Newspaper,NP4679-2016,2016,NP4679,"Shelby Promoter",,Montana,Shelby,Toole,No,Yes,OW2138,"Kavanagh Brian and LeAnn",,,W,2125,1,,,,,,,,
Newspaper,NP4679-2018,2018,NP4679,"Shelby Promoter",,Montana,Shelby,Toole,No,Yes,OW2138,"Kavanagh Brian and LeAnn",,,W,2125,1,2125,0,EP,Sworn/Estimate/Non-Audited,,,,
Newspaper,NP4679-2020,2020,NP4679,"Shelby Promoter",,Montana,Shelby,Toole,No,No,OW2138,"Kavanagh Brian and LeAnn",,,W,2125,1,,,,,,,,
Newspaper,NP7355-2004,2004,NP7355,"Shelby Sun Times",,Tennessee,Bartlett,Shelby,No,No,OW3263,"Times Publishing Company",,,W,35000,1,,,,,,,,
Newspaper,NP7355-2014,2014,NP7355,"Shelby Sun Times",,Tennessee,Bartlett,Shelby,No,No,OW1096,"Journal Inc",,,W,32000,1,,,,,,,,
Newspaper,NP7355-2016,2016,NP7355,"Shelby Sun Times",,Tennessee,Bartlett,Shelby,No,No,OW1096,"Journal Inc",,,W,30000,1,,,,,,,,
Newspaper,NP7355-2018,2018,NP7355,"Shelby Sun Times",,Tennessee,Bartlett,Shelby,No,No,OW1096,"Journal Inc",,,W,30000,1,,30000,EP,Sworn/Estimate/Non-Audited,,,,
Newspaper,NP7355-2020,2020,NP7355,"Shelby Sun Times",,Tennessee,Bartlett,Shelby,No,No,OW1096,"Journal Inc",,,W,30000,1,,,,,,,,
Newspaper,NP3815-2004,2004,NP3815,"Shelby-Utica News",,Michigan,Warren,Macomb,No,No,OW1622,"C & G Newspapers",Private,,W,26592,2,,,,,,,,
Newspaper,NP3815-2014,2014,NP3815,"Shelby-Utica News",,Michigan,Warren,Macomb,No,No,OW1622,"C & G Newspapers",Private,,W,23612,2,,,,,,,,
Newspaper,NP3815-2016,2016,NP3815,"Shelby-Utica News",,Michigan,Warren,Macomb,No,No,OW1622,"C & G Newspapers",Private,,W,21346,2,,,,,,,,
Newspaper,NP3815-2018,2018,NP3815,"Shelby-Utica News",,Michigan,Warren,Macomb,No,No,OW1622,"C & G Newspapers",Private,,W,31129,2,,31129,EP,CVC,,,,
Newspaper,NP3815-2020,2020,NP3815,"Shelby-Utica News",,Michigan,Warren,Macomb,No,No,OW1622,"C & G Newspapers",Private,,W,31129,2,,,,,,,,
Newspaper,NP2668-2004,2004,NP2668,"Shelbyville News The",,Indiana,Shelbyville,Shelby,No,Yes,OW0115,"Paxton Media Group",Private,,D,8909,6,,,,,,,,
Newspaper,NP2668-2014,2014,NP2668,"Shelbyville News The",,Indiana,Shelbyville,Shelby,No,Yes,OW0115,"Paxton Media Group",Private,,D,6200,6,,,,,,,,
Newspaper,NP2668-2016,2016,NP2668,"Shelbyville News The",,Indiana,Shelbyville,Shelby,No,Yes,OW0115,"Paxton Media Group",Private,,D,8315,6,,,,,,,,
Newspaper,NP2668-2018,2018,NP2668,"Shelbyville News The",,Indiana,Shelbyville,Shelby,No,Yes,OW0115,"Paxton Media Group",Private,,D,8315,6,8315,,EP,Sworn/Estimate/Non-Audited,,,,
Newspaper,NP2668-2020,2020,NP2668,"Shelbyville News The",,Indiana,Shelbyville,Shelby,No,No,OW0115,"Paxton Media Group",Private,,D,8315,6,,,,,,,,
Newspaper,NP7356-2004,2004,NP7356,"Shelbyville Times-Gazette",,Tennessee,Shelbyville,Bedford,No,No,OW0107,"Rust Communications",Private,,D,8200,5,,,,,,,,
Newspaper,NP7356-2014,2014,NP7356,"Shelbyville Times-Gazette",,Tennessee,Shelbyville,Bedford,No,No,OW0107,"Rust Communications",Private,,D,7000,5,,,,,,,,
Newspaper,NP7356-2016,2016,NP7356,"Shelbyville Times-Gazette",,Tennessee,Shelbyville,Bedford,No,No,OW0107,"Rust Communications",Private,,D,6566,5,,,,,,,,
Newspaper,NP7356-2018,2018,NP7356,"Shelbyville Times-Gazette",,Tennessee,Shelbyville,Bedford,No,No,OW0107,"Rust Communications",Private,,D,6566,5,6566,,EP,Sworn/Estimate/Non-Audited,,,,
Newspaper,NP7356-2020,2020,NP7356,"Shelbyville Times-Gazette",,Tennessee,Shelbyville,Bedford,No,No,OW0107,"Rust Communications",Private,,D,6566,5,,,,,,,,
Newspaper,NP1822-2004,2004,NP1822,"Sheldon Mail-Sun",,Iowa,Sheldon,OBrien,No,Yes,OW0833,"Iowa Information Publishers and Printers",,,W,2126,1,,,,,,,,
Newspaper,NP1822-2014,2014,NP1822,"Sheldon Mail-Sun",,Iowa,Sheldon,OBrien,No,Yes,OW0833,"Iowa Information Publishers and Printers",,,W,2113,1,,,,,,,,
Newspaper,NP1822-2016,2016,NP1822,"Sheldon Mail-Sun",,Iowa,Sheldon,OBrien,No,Yes,OW0833,"Iowa Information Publishers and Printers",,,W,2233,1,,,,,,,,
Newspaper,NP1822-2018,2018,NP1822,"Sheldon Mail-Sun",,Iowa,Sheldon,OBrien,No,Yes,OW0833,"Iowa Information Publishers and Printers",Private,,W,2233,1,2220,13,EP,Sworn/Estimate/Non-Audited,,,,
Newspaper,NP1822-2020,2020,NP1822,"Sheldon Mail-Sun",,Iowa,Sheldon,O'Brien,No,No,OW0833,"Iowa Information Publishers and Printers",Private,,W,2233,1,,,,,,,,
Newspaper,NP1823-2004,2004,NP1823,"Shell Rock Valley Times",,Iowa,"Nora Springs",Floyd,No,No,OW0812,"Keir, Scott",,,W,800,1,,,,,,,,
Newspaper,NP1823-2014,2014,NP1823,"Shell Rock Valley Times",,Iowa,"Nora Springs",Floyd,No,No,OW0832,"Podgorniak Jane",,,W,817,1,,,,,,,,
Newspaper,NP1823-2016,2016,NP1823,"Shell Rock Valley Times",,Iowa,"Nora Springs",Floyd,No,No,OW0832,"Podgorniak Jane",,,W,817,1,,,,,,,,
Newspaper,NP1929-2004,2004,NP1929,"Shelley Pioneer",,Idaho,Shelley,Bingham,No,Yes,OW0920,"Pioneer Group",,,W,1500,1,,,,,,,,
Newspaper,NP1929-2014,2014,NP1929,"Shelley Pioneer",,Idaho,Shelley,Bingham,No,Yes,OW0915,"Post Company",,,W,1700,1,,,,,,,,
Newspaper,NP1929-2016,2016,NP1929,"Shelley Pioneer",,Idaho,Shelley,Bingham,No,Yes,OW4114,"Adams Publishing Group",Private,,W,1700,1,,,,,,,,
Newspaper,NP1929-2018,2018,NP1929,"Shelley Pioneer",,Idaho,Shelley,Bingham,No,Yes,OW4114,"Adams Publishing Group",Private,,W,1700,1,,,,,,,,
Newspaper,NP5869-2004,2004,NP5869,"Shelter Island Reporter",,"New York","Shelter Island",Suffolk,No,Yes,OW2659,"Times Review Newspapers",,,W,3500,1,,,,,,,,
Newspaper,NP5869-2014,2014,NP5869,"Shelter Island Reporter",,"New York","Shelter Island",Suffolk,No,Yes,OW2659,"Times Review Newspapers",,,W,2800,1,,,,,,,,
Newspaper,NP5869-2016,2016,NP5869,"Shelter Island Reporter",,"New York","Shelter Island",Suffolk,No,Yes,OW2659,"Times Review Newspapers",,,W,2191,1,,,,,,,,
Newspaper,NP5869-2018,2018,NP5869,"Shelter Island Reporter",,"New York","Shelter Island",Suffolk,No,Yes,OW2659,"Times Review Newspapers",,,W,2191,1,,,,,,,,
Newspaper,NP5869-2020,2020,NP5869,"Shelter Island Reporter",,"New York","Shelter Island",Suffolk,No,No,OW2659,"Times Review Newspapers",,,W,2191,1,,,,,,,,
Newspaper,NP5116-2004,2004,NP5116,"Shelton Clipper",,Nebraska,Shelton,Buffalo,No,Yes,OW2340,"Glenn, Steve",,,W,1001,1,,,,,,,,
Newspaper,NP5116-2014,2014,NP5116,"Shelton Clipper",,Nebraska,Shelton,Buffalo,No,Yes,OW3629,"Clipper Publishing Inc",,,W,700,1,,,,,,,,
Newspaper,NP5116-2016,2016,NP5116,"Shelton Clipper",,Nebraska,Shelton,Buffalo,No,Yes,OW3629,"Clipper Publishing Inc",,,W,1001,1,,,,,,,,
Newspaper,NP5116-2018,2018,NP5116,"Shelton Clipper",,Nebraska,Shelton,Buffalo,No,Yes,OW3629,"Clipper Publishing Inc",,,W,1001,1,1001,,EP,Sworn/Estimate/Non-Audited,,,,
Newspaper,NP5116-2020,2020,NP5116,"Shelton Clipper",,Nebraska,Shelton,Buffalo,No,No,OW3629,"Clipper Publishing Inc",,,W,1001,1,,,,,,,,
Newspaper,NP1077-2004,2004,NP1077,"Shelton Herald",,Connecticut,Shelton,Fairfield,No,Yes,OW0472,"Hersam Acorn LLC",,,W,3201,1,,,,,,,,
Newspaper,NP1077-2014,2014,NP1077,"Shelton Herald",,Connecticut,Shelton,Fairfield,No,Yes,OW0472,"Hersam Acorn LLC",,,W,3201,1,,,,,,,,
Newspaper,NP1077-2016,2016,NP1077,"Shelton Herald",,Connecticut,Shelton,Fairfield,No,Yes,OW0472,"Hersam Acorn LLC",,,W,3266,1,,,,,,,,
Newspaper,NP1077-2018,2018,NP1077,"Shelton Herald",,Connecticut,Shelton,Fairfield,No,Yes,OW0472,"Hersam Acorn LLC",Private,,W,3431,1,3306,125,EP,CVC,,,,
Newspaper,NP1077-2020,2020,NP1077,"Shelton Herald",,Connecticut,Shelton,Fairfield,No,No,OW0363,"Hearst Corporation",Private,,W,3431,1,,,,,,,,
Newspaper,NP8357-2004,2004,NP8357,"Shelton-Mason County Journal",,Washington,Shelton,Mason,No,Yes,OW3791,"Shelton Publishing",,,W,9407,1,,,,,,,,
Newspaper,NP8357-2014,2014,NP8357,"Shelton-Mason County Journal",,Washington,Shelton,Mason,No,Yes,OW4865,"Mason County Journal Inc",,,W,7886,1,,,,,,,,
Newspaper,NP8357-2016,2016,NP8357,"Shelton-Mason County Journal",,Washington,Shelton,Mason,No,Yes,OW4865,"Mason County Journal Inc",,,W,7200,1,,,,,,,,
Newspaper,NP8357-2018,2018,NP8357,"Shelton-Mason County Journal",,Washington,Shelton,Mason,No,Yes,OW4865,"Mason County Journal Inc",,,W,7200,1,7100,100,EP,USPS,,,,
Newspaper,NP8357-2020,2020,NP8357,"Shelton-Mason County Journal",,Washington,Shelton,Mason,No,No,OW4865,"Mason County Journal Inc",,,W,7200,1,,,,,,,,
Newspaper,NP9392-2014,2014,NP9392,"Shenandoah Journal",,Virginia,Harrisonburg,"Harrisonburg city",No,No,OW4841,"Rockingham Publishing Co",,,W,2200,1,,,,,,,,
Newspaper,NP9392-2016,2016,NP9392,"Shenandoah Journal",,Virginia,Harrisonburg,Harrisonburg,No,Yes,OW4841,"Rockingham Publishing Co",,,W,12500,1,,,,,,,,
Newspaper,NP8161-2004,2004,NP8161,"Shenandoah Valley-Herald",,Virginia,Woodstock,Shenandoah,No,Yes,OW3668,"Byrd Newspapers",,,W,5200,1,,,,,,,,
Newspaper,NP8161-2014,2014,NP8161,"Shenandoah Valley-Herald",,Virginia,Woodstock,Shenandoah,No,Yes,OW3668,"Byrd Newspapers",,,W,4494,1,,,,,,,,
Newspaper,NP8161-2016,2016,NP8161,"Shenandoah Valley-Herald",,Virginia,Woodstock,Shenandoah,No,Yes,OW3668,"Byrd Newspapers",,,W,4494,1,,,,,,,,
Newspaper,NP8161-2018,2018,NP8161,"Shenandoah Valley-Herald",,Virginia,Woodstock,Shenandoah,No,Yes,OW3668,"Byrd Newspapers",,,W,2503,1,2503,,EP,AAM,,,,
Newspaper,NP8161-2020,2020,NP8161,"Shenandoah Valley-Herald",,Virginia,Woodstock,Shenandoah,No,No,OW3668,"Byrd Newspapers",,,W,2503,1,,,,,,,,
Newspaper,NP3816-2004,2004,NP3816,"Shepherd Argus, The",,Michigan,Shepherd,Isabella,No,No,OW1712,"Grim Printing Co.",,,W,1750,1,,,,,,,,
Newspaper,NP3816-2014,2014,NP3816,"Shepherd Argus, The",,Michigan,Shepherd,Isabella,No,No,OW1712,"Grim Printing Co.",,,W,1512,1,,,,,,,,
Newspaper,NP3816-2016,2016,NP3816,"Shepherd Argus, The",,Michigan,Shepherd,Isabella,No,No,OW1712,"Grim Printing Co.",,,W,1750,1,,,,,,,,
Newspaper,NP8606-2004,2004,NP8606,"Shepherd Express Weekly News",,Wisconsin,Milwaukee,Milwaukee,No,No,OW3896,"Alternative Publications Inc",,,W,64000,1,,,,,,,,
Newspaper,NP8606-2014,2014,NP8606,"Shepherd Express Weekly News",,Wisconsin,Milwaukee,Milwaukee,No,No,OW3896,"Alternative Publications Inc",,,W,54512,1,,,,,,,,
