ref_number,prefix,property_name,state,county,city,street_number,status,request_type,restricted_address,acreage_of_property,area_of_significance,category_of_property,external_link,level_of_significance_international,level_of_significance_national,level_of_significance_state,level_of_significance_local,level_of_significance_not_indicated,listed_date,nhl_designated_date,other_names,park_name,property_id,district_name,address,latitude,longitude
88002020,NA,Stoneleigh Park Historic District,New Jersey,Union,Westfield,"Roughly bounded by Westfield Ave., Shackamaxon Dr., Rahway and  Dorian Rd.",Listed,Single,FALSE,20,Community Planning And Development,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,1988-10-28,NA,NA,NA,88002020,Stoneleigh Park,"Stoneleigh Park Historic District, Roughly bounded by Westfield Ave., Shackamaxon Dr., Rahway and  Dorian Rd., Westfield, New Jersey",40.643064999321,-74.34904497785
10001116,NA,Summit Downtown Historic District,New Jersey,Union,Summit City,"Roughly bounded by Springfield Ave, the Village Green, Summit Ave, and Waldron Ave",Listed,Single,FALSE,42.6,Architecture; Commerce; Transportation,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2011-06-30,NA,NA,NA,10001116,Summit Downtown,"Summit Downtown Historic District, Roughly bounded by Springfield Ave, the Village Green, Summit Ave, and Waldron Ave, Summit City, New Jersey",40.716915435543,-74.36373247833
85003337,NA,Van Wyck Brooks Historic District,New Jersey,Union,Plainfield,"Roughly bounded by Plainfield Ave., W. Eighth St., Park Ave., W. Ninth St. and Madison Ave., and Randolph Rd.",Listed,Single,FALSE,99,Architecture,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,1985-12-10,NA,"See Also:Waring,Orville Taylor,House",NA,85003337,Van Wyck Brooks,"Van Wyck Brooks Historic District, Roughly bounded by Plainfield Ave., W. Eighth St., Park Ave., W. Ninth St. and Madison Ave., and Randolph Rd., Plainfield, New Jersey",40.606530001669,-74.415050034605
93000132,NA,Asbury Historic District,New Jersey,Warren,Asbury,"Roughly, NJ 643 from Maple Ave. to NJ 623 and adjacent parts of Maple, NJ 623 and Kitchen and School Sts.",Listed,Single,FALSE,288,Industry; Commerce; Politics/Government; Architecture; Religion,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,1993-03-19,NA,NA,NA,93000132,Asbury,"Asbury Historic District, Roughly, NJ 643 from Maple Ave. to NJ 623 and adjacent parts of Maple, NJ 623 and Kitchen and School Sts., Asbury, New Jersey",39.7730435,-75.2846507
80002525,NA,Belvidere Historic District,New Jersey,Warren,Belvidere,Off U.S. 46,Listed,Single,FALSE,132,Industry; Community Planning And Development; Commerce; Politics/Government; Architecture,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,1980-10-03,NA,NA,NA,80002525,Belvidere,"Belvidere Historic District, Off U.S. 46, Belvidere, New Jersey",40.837710104447,-75.028392250517
07000046,NA,Blairstown Historic District,New Jersey,Warren,Blairstown,"Main St., East Ave., Douglas St., Water St., Blair Place",Listed,Single,FALSE,55,Community Planning And Development; Commerce; Architecture,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2007-02-16,NA,NA,NA,07000046,Blairstown,"Blairstown Historic District, Main St., East Ave., Douglas St., Water St., Blair Place, Blairstown, New Jersey",40.983452275341,-74.959496092874
96000537,NA,Bowerstown Historic District,New Jersey,Warren,Belvidere,"Roughly bounded by Bowerstown, Plane Hill, Lanning and Mine Hill Rds., Washington Township",Listed,Single,FALSE,72,Science; Social History; Transportation; Communications; Industry; Architecture,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,1996-05-10,NA,See Also:Morris Canal,NA,96000537,Bowerstown,"Bowerstown Historic District, Roughly bounded by Bowerstown, Plane Hill, Lanning and Mine Hill Rds., Washington Township, Belvidere, New Jersey",40.783847600443,-74.991417295413
03000128,NA,Delaware Historic District,New Jersey,Warren,Knowlton Township,"Ann, Clinton, Charles, and Valley STs., Delaware Rd., NJ 46 and Ferry Ln.",Listed,Single,FALSE,90,Architecture; Community Planning And Development; Commerce; Transportation; Industry,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2003-03-20,NA,NA,NA,03000128,Delaware,"Delaware Historic District, Ann, Clinton, Charles, and Valley STs., Delaware Rd., NJ 46 and Ferry Ln., Knowlton Township, New Jersey",40.8938108901,-75.064791028884
10000892,NA,Finesville-Seigletown Historic District,New Jersey,Warren,Pohatcong,"County Rte 627; Mountain, Musconetcong, Mt. Joy and Bellis Rds",Listed,Single,FALSE,195,Exploration/Settlement; Architecture; Industry; Engineering,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2010-11-10,NA,See also: Seigle Homestead,NA,10000892,Finesville-Seigletown,"Finesville-Seigletown Historic District, County Rte 627; Mountain, Musconetcong, Mt. Joy and Bellis Rds, Pohatcong, New Jersey",40.60542878723,-75.170547009991
91000306,NA,Imlaydale Historic District,New Jersey,Warren,Hampton,"Imlaydale Rd. and surrounding land between NJ 31 and the Musconetcong R., Washington and Lebanon Townships",Listed,Single,FALSE,32,Industry; Community Planning And Development; Transportation; Politics/Government; Architecture,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,1991-03-27,NA,NA,NA,91000306,Imlaydale,"Imlaydale Historic District, Imlaydale Rd. and surrounding land between NJ 31 and the Musconetcong R., Washington and Lebanon Townships, Hampton, New Jersey",41.09787,-74.751
92001386,NA,Johnsonburg Historic District,New Jersey,Warren,Johnsonburg,"NJ 519 and 661 and adjacent parts of Mott and Allamuchy Rds., Frelinghuysen Township",Listed,Single,FALSE,163,Industry; Community Planning And Development; Commerce; Architecture; Religion,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,1992-10-15,NA,NA,NA,92001386,Johnsonburg,"Johnsonburg Historic District, NJ 519 and 661 and adjacent parts of Mott and Allamuchy Rds., Frelinghuysen Township, Johnsonburg, New Jersey",40.96195199106,-74.876917961462
91001471,NA,Oxford Industrial Historic District,New Jersey,Warren,Oxford,"NJ 31, Mine Hill Rd., Belvidere and Axford Aves., Oxford Township",Listed,Single,FALSE,1200,Industry; Community Planning And Development; Transportation,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,1992-08-27,NA,See Also:Oxford Furnace;Shippen Manor,NA,91001471,Oxford Industrial,"Oxford Industrial Historic District, NJ 31, Mine Hill Rd., Belvidere and Axford Aves., Oxford Township, Oxford, New Jersey",40.797262184486,-74.99522967092
08000973,NA,Phillipsburg Commercial Historic District,New Jersey,Warren,Phillipsburg Town,"29-169 S. Main St., 60-178 S. Main St., 3 Hudson St., 9 and 12-30 Morris St./Main St., 7-11, 17, and 21-27 Union Sq.",Listed,Single,FALSE,12.7,Architecture; Commerce,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2008-08-08,NA,NA,NA,08000973,Phillipsburg Commercial,"Phillipsburg Commercial Historic District, 29-169 S. Main St., 60-178 S. Main St., 3 Hudson St., 9 and 12-30 Morris St./Main St., 7-11, 17, and 21-27 Union Sq., Phillipsburg Town, New Jersey",40.688322247327,-75.199187386408
94000013,NA,Pleasant Valley Historic District,New Jersey,Warren,Pleasant Valley,"Area surrounding Mill Pond Rd., Washington Township",Listed,Single,FALSE,40,Architecture; Transportation; Engineering,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,1994-02-17,NA,NA,NA,94000013,Pleasant Valley,"Pleasant Valley Historic District, Area surrounding Mill Pond Rd., Washington Township, Pleasant Valley, New Jersey",40.748069485925,-75.001295137165
98001639,NA,Port Colden Historic District,New Jersey,Warren,Washington Township,"Roughly along Port Colden Rd., Lock St., NJ 57, and Morris Canal Terrace",Listed,Single,FALSE,91,Transportation; Exploration/Settlement; Commerce; Education; Architecture,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,1999-01-21,NA,NA,NA,98001639,Port Colden,"Port Colden Historic District, Roughly along Port Colden Rd., Lock St., NJ 57, and Morris Canal Terrace, Washington Township, New Jersey",40.763952809276,-74.953344489892
96000658,NA,Port Murray Historic District,New Jersey,Warren,Washington,"Roughly, Port Murray Rd. from Cherry Tree Bend Rd. to Hoffman Rd., Mansfield Township",Listed,Single,FALSE,88,Community Planning And Development; Architecture; Transportation,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,1996-06-07,NA,See Also:Morris Canal,NA,96000658,Port Murray,"Port Murray Historic District, Roughly, Port Murray Rd. from Cherry Tree Bend Rd. to Hoffman Rd., Mansfield Township, Washington, New Jersey",40.800569091764,-74.906243500525
02001164,NA,Aldo Leopold Neighborhood Historic District,New Mexico,Bernalillo,Albuquerque,"105-135 Fourteenth St., SW",Listed,Multiple,FALSE,0.9,Community Planning And Development; Architecture,District,https://catalog.archives.gov/id/77845859,FALSE,FALSE,FALSE,TRUE,FALSE,2002-10-16,NA,Huning Place Addition,NA,02001164,Aldo Leopold Neighborhood,"Aldo Leopold Neighborhood Historic District, 105-135 Fourteenth St., SW, Albuquerque, New Mexico",35.087526289321,-106.663317934919
97000774,NA,Barelas-South Fourth Street Historic District,New Mexico,Bernalillo,Albuquerque,4th St. from Stover Ave. to Bridge St.,Listed,Multiple,FALSE,17,Commerce; Transportation; Entertainment/Recreation; Hispanic; Architecture,District,https://catalog.archives.gov/id/77845929,FALSE,FALSE,FALSE,TRUE,FALSE,1997-07-24,NA,NA,NA,97000774,Barelas-South Fourth Street,"Barelas-South Fourth Street Historic District, 4th St. from Stover Ave. to Bridge St., Albuquerque, New Mexico",35.084248,-106.649241
78001804,NA,Huning Highlands Historic District,New Mexico,Bernalillo,Albuquerque,"Bounded by Grand Ave., I-25, Iron Ave. and AT & SF RR",Listed,Single,FALSE,147,Community Planning And Development; Architecture,District,https://catalog.archives.gov/id/77847116,FALSE,FALSE,TRUE,FALSE,FALSE,1978-11-17,NA,NA,NA,78001804,Huning Highlands,"Huning Highlands Historic District, Bounded by Grand Ave., I-25, Iron Ave. and AT & SF RR, Albuquerque, New Mexico",35.081459380025,-106.667236592263
84002874,NA,Los Griegos Historic District,New Mexico,Bernalillo,Albuquerque,Griegos Rd. and Rio Grande Blvd.,Listed,Multiple,FALSE,55.5,Hispanic; Architecture,District,https://catalog.archives.gov/id/77845877,FALSE,FALSE,TRUE,FALSE,FALSE,1984-02-09,NA,NA,NA,84002874,Los Griegos,"Los Griegos Historic District, Griegos Rd. and Rio Grande Blvd., Albuquerque, New Mexico",35.136733006284,-106.668991980454
82003321,NA,Los Poblanos Historic District,New Mexico,Bernalillo,Los Ranchos,NM 194,Listed,Multiple,FALSE,70,Landscape Architecture; Agriculture; Art; Politics/Government; Architecture,District,https://catalog.archives.gov/id/77845794,FALSE,TRUE,FALSE,FALSE,FALSE,1982-05-27,NA,See Also:Albuquerque North Valley MRA,NA,82003321,Los Poblanos,"Los Poblanos Historic District, NM 194, Los Ranchos, New Mexico",35.14171,-106.63391
03001234,NA,Manzano Court Addition Historic District,New Mexico,Bernalillo,Albuquerque,1000-1025 Manzano Court NW,Listed,Multiple,FALSE,1650,Architecture; Agriculture,District,https://catalog.archives.gov/id/77845867,FALSE,FALSE,FALSE,TRUE,FALSE,2004-10-14,NA,NA,NA,03001234,Manzano Court Addition,"Manzano Court Addition Historic District, 1000-1025 Manzano Court NW, Albuquerque, New Mexico",35.093781033109,-106.657971873254
100009505,RS,Medical Arts Historic District,New Mexico,Bernalillo,Albuquerque,"711, 717, and 801 Encino Place NE and 1010 Las Lomas Boulevard NE",Listed,Resubmission,FALSE,13.5,Architecture; Health/Medicine; Community Planning And Development,Building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2024-01-02,NA,NA,NA,100009505,Medical Arts,"Medical Arts Historic District, 711, 717, and 801 Encino Place NE and 1010 Las Lomas Boulevard NE, Albuquerque, New Mexico",35.089850004339,-106.632500023876
83001617,NA,Menaul School Historic District,New Mexico,Bernalillo,Albuquerque,"Roughly bounded by Broadway, Claremont, Edith, and Menaul Aves. and 301 Menaul Blvd., NE",Listed,Multiple,FALSE,45,Education; Hispanic; Religion,District,https://catalog.archives.gov/id/77845937,FALSE,FALSE,TRUE,FALSE,FALSE,1983-02-14,NA,NA,NA,83001617,Menaul School,"Menaul School Historic District, Roughly bounded by Broadway, Claremont, Edith, and Menaul Aves. and 301 Menaul Blvd., NE, Albuquerque, New Mexico",35.110640728432,-106.638145151845
01000770,NA,Monte Vista And College View Historic District,New Mexico,Bernalillo,Albuquerque,"Roughly bounded by Girard and Lomas Blvds, Morningside Dr., Copper Ave., Campus and Monte Vista Blvds.",Listed,Multiple,FALSE,206,Architecture; Community Planning And Development,District,https://catalog.archives.gov/id/77845863,FALSE,FALSE,FALSE,TRUE,FALSE,2001-08-03,NA,NA,NA,01000770,Monte Vista And College View,"Monte Vista And College View Historic District, Roughly bounded by Girard and Lomas Blvds, Morningside Dr., Copper Ave., Campus and Monte Vista Blvds., Albuquerque, New Mexico",35.087535299867,-106.613069095934
100004034,SG,Parkland Hills Historic District,New Mexico,Bernalillo,Albuquerque,"Roughly bounded by Zuni Rd., Garfield and Smith Aves, Valverde Dr., and Carlisle Blvd.",Listed,Single,FALSE,165,Community Planning And Development; Landscape Architecture; Architecture,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2019-06-07,NA,Parkland Hills Addition; Ridgecrest,NA,100004034,Parkland Hills,"Parkland Hills Historic District, Roughly bounded by Zuni Rd., Garfield and Smith Aves, Valverde Dr., and Carlisle Blvd., Albuquerque, New Mexico",35.084248,-106.649241
86002414,NA,Silver Hill Historic District,New Mexico,Bernalillo,Albuquerque,"Roughly bounded by Central Ave., Yale Blvd., Lead Ave., and Sycamore St.",Listed,Single,FALSE,48,Landscape Architecture; Architecture,District,https://catalog.archives.gov/id/77847142,FALSE,FALSE,FALSE,TRUE,FALSE,1986-09-18,NA,Terrace Addition;Terrace Heights;Buena Vista Heights,NA,86002414,Silver Hill,"Silver Hill Historic District, Roughly bounded by Central Ave., Yale Blvd., Lead Ave., and Sycamore St., Albuquerque, New Mexico",35.078996990378,-106.632057040293
82003317,NA,Spruce Park Historic District,New Mexico,Bernalillo,Albuquerque,"Roughly bounded by University Blvd., Grand Ave., Las Lomas Rd. and Cedar St.",Listed,Single,FALSE,49.5,Community Planning And Development; Landscape Architecture; Architecture,District,https://catalog.archives.gov/id/77847122,FALSE,FALSE,FALSE,TRUE,FALSE,1982-07-06,NA,Spruce Park Neighborhood; Old Country Club Addition,NA,82003317,Spruce Park,"Spruce Park Historic District, Roughly bounded by University Blvd., Grand Ave., Las Lomas Rd. and Cedar St., Albuquerque, New Mexico",35.088430990041,-106.630629937458
16000160,NA,Vista Larga Residential Historic District,New Mexico,Bernalillo,Albuquerque,"Roughly bounded by Indian School Rd., Columbia Dr., Hannett Ave., and University of New Mexico North Golf Course",Listed,Single,FALSE,40,Architecture; Community Planning And Development,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2016-04-12,NA,Vista Larga Addition; Vista Larga Subdivision,NA,16000160,Vista Larga Residential,"Vista Larga Residential Historic District, Roughly bounded by Indian School Rd., Columbia Dr., Hannett Ave., and University of New Mexico North Golf Course, Albuquerque, New Mexico",35.084248,-106.649241
87001541,NA,Mogollon Historic District,New Mexico,Catron,Mogollon,NM 78/Bursum Rd.,Listed,Single,FALSE,33,Industry; Architecture,District,https://catalog.archives.gov/id/77847180,FALSE,FALSE,FALSE,TRUE,FALSE,1987-09-10,NA,Mogollon,NA,87001541,Mogollon,"Mogollon Historic District, NM 78/Bursum Rd., Mogollon, New Mexico",33.39673,-108.79423
85001543,NA,Downtown Roswell Historic District,New Mexico,Chaves,Roswell,"Roughly bounded by 8th St., Richardson Ave., Albuquerque St. and Missouri Ave.",Listed,Multiple,FALSE,145,Politics/Government; Architecture,District,https://catalog.archives.gov/id/77845985,FALSE,FALSE,TRUE,FALSE,FALSE,1985-05-16,NA,"See Also:White,James Phelps,House",NA,85001543,Downtown Roswell,"Downtown Roswell Historic District, Roughly bounded by 8th St., Richardson Ave., Albuquerque St. and Missouri Ave., Roswell, New Mexico",33.387773010595,-104.530333962538
01001469,NA,Downtown Roswell Historic District (Boundary Increase),New Mexico,Chaves,Roswell,"Roughly bounded by 8th and 10th Sts., Richardson and Kentucky Aves.",Listed,Multiple,FALSE,17,Architecture; Social History,District,https://catalog.archives.gov/id/77845971,FALSE,FALSE,FALSE,TRUE,FALSE,2002-01-17,NA,NA,NA,01001469,Downtown Roswell (Boundary Increase),"Downtown Roswell Historic District (Boundary Increase), Roughly bounded by 8th and 10th Sts., Richardson and Kentucky Aves., Roswell, New Mexico",33.645516994244,-105.87530797621
87000907,NA,New Mexico Military Institute Historic District,New Mexico,Chaves,Roswell,"Roughly bounded by Nineteenth and N. Main Sts., College Blvd. and Kentucky Ave.",Listed,Multiple,FALSE,64,Education; Architecture,District,https://catalog.archives.gov/id/77845975,FALSE,FALSE,TRUE,FALSE,FALSE,1987-05-07,NA,NA,NA,87000907,New Mexico Military Institute,"New Mexico Military Institute Historic District, Roughly bounded by Nineteenth and N. Main Sts., College Blvd. and Kentucky Ave., Roswell, New Mexico",33.40872198502,-104.527522001661
93001466,NA,Route 66 Rural Historic District: Laguna To Mccarty's,New Mexico,Cibola,Cubero,NM 124 between the I-40 interchanges,Listed,Multiple,FALSE,216,Transportation; Architecture,District,https://catalog.archives.gov/id/77845997,FALSE,FALSE,TRUE,FALSE,FALSE,1994-01-13,NA,NA,NA,93001466,Route 66 Rural: Laguna To Mccarty's,"Route 66 Rural Historic District: Laguna To Mccarty's, NM 124 between the I-40 interchanges, Cubero, New Mexico",35.08518,-107.518421
73001140,NA,Cimmaron Historic District,New Mexico,Colfax,Cimmaron,S edge of city along NM 21,Listed,Single,FALSE,194,Historic - Aboriginal; Commerce; Politics/Government; Architecture,District,https://catalog.archives.gov/id/77847190,FALSE,FALSE,FALSE,TRUE,FALSE,1973-04-03,NA,NA,NA,73001140,Cimmaron,"Cimmaron Historic District, S edge of city along NM 21, Cimmaron, New Mexico",19.42847,-99.12766
08000230,NA,Original Townsite Historic District,New Mexico,Colfax,Raton,"Roughly bounded by Clark & Cimmaron Aves., S. 2nd & S. 7th Sts.",Listed,Single,FALSE,120,Community Planning And Development; Politics/Government; Architecture,District,https://catalog.archives.gov/id/77847206,FALSE,FALSE,FALSE,TRUE,FALSE,2008-03-27,NA,NA,NA,08000230,Original Townsite,"Original Townsite Historic District, Roughly bounded by Clark & Cimmaron Aves., S. 2nd & S. 7th Sts., Raton, New Mexico",36.9044507,-104.4391968
