system:index,avg_rad,institution_type,name,.geo
000000000000000037c5_0,32.570835,Sports Venue,John A. Wilson Complex,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.22640659355045,35.602480497866935]}"
000000000000000037c6_0,21.433332,Sports Venue,John D. Millett Hall,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.73583496278417,39.51913513662805]}"
000000000000000037c7_0,37.693333,Sports Venue,John Paul Jones Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-78.50601846741529,38.04589807067204]}"
000000000000000037c8_0,109.26417,Sports Venue,Johnson Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.61879528393571,35.08145763307761]}"
000000000000000037c9_0,23.025,Sports Venue,John Wooden Gymnasium,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.41119296766708,39.420320455374906]}"
000000000000000037ca_0,90.4075,Sports Venue,Jones Convocation Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.61044387196664,41.715516006300284]}"
000000000000000037cb_0,115.503334,Sports Venue,Jon M. Huntsman Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.83800708467014,40.76330180513359]}"
000000000000000037cc_0,28.895,Sports Venue,Kaplan Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.71837105201743,37.273346926329246]}"
000000000000000037cd_0,207.90083,Sports Venue,Kaseya Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.18586804871879,25.779402866019968]}"
000000000000000037ce_0,60.541668,Sports Venue,Kay Yeager Coliseum,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-98.49802511549524,33.91364776372224]}"
000000000000000037cf_0,123.74084,Sports Venue,KeyBank Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-78.8743277339043,42.87434272281446]}"
000000000000000037d0_0,80.32166,Sports Venue,Keystone Centre,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-99.96227902861006,49.83179459832016]}"
000000000000000037d1_0,97.69583,Sports Venue,KFC Yum! Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.75542281025983,38.25700216244012]}"
000000000000000037d2_0,201.94917,Sports Venue,Kia Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.38511895301835,28.5372307882669]}"
000000000000000037d3_0,25.385834,Sports Venue,Kitchener Memorial Auditorium,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.46883736321644,43.449264504650955]}"
000000000000000037d4_0,62.880833,Sports Venue,Knapp Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-93.65161415767042,41.603226595785344]}"
000000000000000037d5_0,82.91417,Sports Venue,Knoxville Civic Coliseum,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.91387647781481,35.966298187935344]}"
000000000000000037d6_0,66.62334,Sports Venue,Kohl Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-89.39809128736448,43.06748050890016]}"
000000000000000037d7_0,37.5175,Sports Venue,Kolf Sports Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.55367492029214,44.02418628648745]}"
000000000000000037d8_0,51.093334,Sports Venue,Kovalchick Complex,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-79.16178862482253,40.61507978325387]}"
000000000000000037d9_0,32.80417,Sports Venue,Kress Events Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.91587106856727,44.531734422014985]}"
000000000000000037da_0,56.858334,Sports Venue,KSU Convocation Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.57862978806325,34.034920327078375]}"
000000000000000037db_0,53.925,Sports Venue,Lakefront Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.04936986835114,30.028434159905306]}"
000000000000000037dc_0,48.229168,Sports Venue,Landers Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-89.99547095130397,34.928744034777296]}"
000000000000000037dd_0,64.89333,Sports Venue,Landon Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.68629827620113,39.03404488320351]}"
000000000000000037de_0,21.571667,Sports Venue,Langley Events Centre,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.66719783473097,49.144583405968724]}"
000000000000000037df_0,126.11916,Sports Venue,Laredo Energy Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-99.45473089308253,27.55806712857662]}"
000000000000000037e0_0,71.49333,Sports Venue,Lawlor Events Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.81953838407208,39.54608459515163]}"
000000000000000037e1_0,63.515835,Sports Venue,Lawrence Joel Coliseum,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.25773327144836,36.127994939076856]}"
000000000000000037e2_0,37.97167,Sports Venue,Lawson Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.6161839412213,42.27696305887498]}"
000000000000000037e3_0,45.305832,Sports Venue,LBS Pyramid,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.11273934424499,33.787883623945504]}"
000000000000000037e4_0,73.6375,Sports Venue,Leavey Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93507087817355,37.34970372547941]}"
000000000000000037e5_0,23.1575,Sports Venue,LECOM Event Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.8082025804294,42.08831684920988]}"
000000000000000037e6_0,42.143333,Sports Venue,Lee and Penny Anderson Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-93.19347336276947,44.94046787628936]}"
000000000000000037e7_0,75.36667,Sports Venue,Lee's Family Forum,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.0809252603416,36.020197104982515]}"
000000000000000037e8_0,188.13834,Sports Venue,Legacy Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.81094326910026,33.52288061513025]}"
000000000000000037e9_0,80.35833,Sports Venue,Legacy Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-93.21143966845186,30.176656181785027]}"
000000000000000037ea_0,26.5475,Sports Venue,Leo D. Mahoney Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.25536563173668,41.158560530146175]}"
000000000000000037eb_0,44.183334,Sports Venue,Leopold Drolet Sports Palace,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-71.88543482345442,45.41208340045211]}"
000000000000000037ec_0,156.88417,Sports Venue,Liacouras Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.15979403407007,39.981767507949606]}"
000000000000000037ed_0,93.53083,Sports Venue,Liberty Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-79.17975493050493,37.34970372547941]}"
000000000000000037ee_0,37.129166,Sports Venue,Liberty Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.673325941855,37.96055811868068]}"
000000000000000037ef_0,56.42,Sports Venue,Liberty First Credit Union Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.02765808416656,41.207967870772755]}"
000000000000000037f0_0,38.373333,Sports Venue,LionTree Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.23688194222845,32.88507676340539]}"
000000000000000037f1_0,171.41916,Sports Venue,Little Caesars Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.05598538148067,42.33984512876335]}"
000000000000000037f2_0,30.646666,Sports Venue,Littlejohn Coliseum,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.84488128971257,34.681707331644425]}"
000000000000000037f3_0,22.926666,Sports Venue,Lloyd E. Scott Gym,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.90813640856014,38.953196507632754]}"
000000000000000037f4_0,67.0725,Sports Venue,Lloyd Noble Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.4425046566548,35.18925546717196]}"
000000000000000037f5_0,29.225,Sports Venue,Lynah Rink,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.47582592530517,42.44764296285769]}"
000000000000000037f6_0,14.5125,Sports Venue,M&T Bank Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.90951424735067,41.41458038612024]}"
000000000000000037f7_0,79.93083,Sports Venue,Mabee Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.95579286143699,36.047146563506104]}"
000000000000000037f8_0,30.36,Sports Venue,MacInnes Student Ice Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.54469176745094,47.1143908638586]}"
000000000000000037f9_0,65.44583,Sports Venue,Mackey Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.91424952677401,40.43541672642996]}"
000000000000000037fa_0,71.4625,Sports Venue,Mack Sports Complex,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.5967254397021,40.71838604092761]}"
000000000000000037fb_0,71.621666,Sports Venue,Maclellan Gym,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.30177359177947,35.05001659813343]}"
000000000000000037fc_0,42.050835,Sports Venue,Macon Coliseum,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.61743243405536,32.84016099919941]}"
000000000000000037fd_0,328.6025,Sports Venue,Madison Square Garden,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9919841647147,40.74982707587179]}"
000000000000000037fe_0,86.386665,Sports Venue,Magness Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-104.9614035847352,39.680831887769564]}"
000000000000000037ff_0,48.054165,Sports Venue,Maples Pavilion,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.15964969920344,37.43055210105016]}"
00000000000000003800_0,57.614998,Sports Venue,Marriott Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.64936087500503,40.25575366960606]}"
00000000000000003801_0,21.907501,Sports Venue,Martire Family Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.25536563173668,41.216951023613944]}"
00000000000000003802_0,16.7025,Sports Venue,Martz Hall,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.2108229164899,40.682453429562834]}"
00000000000000003803_0,66.71917,Sports Venue,Mary Brown's Centre,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.715386660343825,47.55905692949777]}"
00000000000000003804_0,43.55,Sports Venue,Massari Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-104.5751280125638,38.310901079487294]}"
00000000000000003805_0,207.34084,Sports Venue,MassMutual Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.58612074506765,42.101791578471676]}"
00000000000000003806_0,50.210835,Sports Venue,Matthew Knight Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.06694813616416,44.04664416859044]}"
00000000000000003807_0,131.3,Sports Venue,Matthews Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-71.08593422058804,42.33984512876335]}"
00000000000000003808_0,147.44833,Sports Venue,Maturi Pavilion,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-93.22940597413424,44.976400487654146]}"
00000000000000003809_0,48.105,Sports Venue,Maverik Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.95029649518507,40.70491131166582]}"
0000000000000000380a_0,109.51417,Sports Venue,Mayo Civic Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-92.46134640621206,44.02418628648745]}"
0000000000000000380b_0,56.344166,Sports Venue,Mayo Clinic Health System Event Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-94.00644869489763,44.167916731946576]}"
0000000000000000380c_0,22.430834,Sports Venue,McAlister Field House,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-79.96128922768891,32.79973681141403]}"
0000000000000000380d_0,21.200832,Sports Venue,McAnally Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.84238430404444,39.64040769998419]}"
0000000000000000380e_0,107.75166,Sports Venue,McCamish Pavilion,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.39447515481875,33.77890047110431]}"
0000000000000000380f_0,58.95,Sports Venue,McCarthey Athletic Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.39857869336997,47.66685476359211]}"
00000000000000003810_0,105.20416,Sports Venue,McCasland Field House,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.4425046566548,35.207221772854346]}"
00000000000000003811_0,156.88417,Sports Venue,McGonigle Hall,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.15979403407007,39.981767507949606]}"
00000000000000003812_0,39.306667,Sports Venue,McGuirk Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.77625915056954,43.57952022084829]}"
00000000000000003813_0,77.09333,Sports Venue,McKale Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-110.94418337697121,32.22930660599813]}"
00000000000000003814_0,71.621666,Sports Venue,McKenzie Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.30177359177947,35.05001659813343]}"
00000000000000003815_0,53.996666,Sports Venue,McLeod Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-92.46583798263265,42.51501660916666]}"
00000000000000003816_0,83.82333,Sports Venue,Memorial Athletic and Convocation Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.34469476523297,41.149577377304986]}"
00000000000000003817_0,104.93083,Sports Venue,Memorial Coliseum,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.50227298891309,38.04140649425144]}"
00000000000000003818_0,25.650833,Sports Venue,Memorial Fieldhouse,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.48304320148647,47.25812130931773]}"
00000000000000003819_0,90.846664,Sports Venue,Memorial Gym,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.50650587342078,31.775657387517775]}"
0000000000000000381a_0,185.67833,Sports Venue,Memorial Gymnasium,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.80645169267966,36.14596124475925]}"
0000000000000000381b_0,29.376667,Sports Venue,Memorial Hall,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.51013699487667,40.597113477571476]}"
0000000000000000381c_0,84.24834,Sports Venue,Meridian Centre,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-79.24263700039329,43.15731203731211]}"
0000000000000000381d_0,476.7875,Sports Venue,Michelob Ultra Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-115.17973994159475,36.09206232771208]}"
0000000000000000381e_0,10.5525,Sports Venue,Michigan City High School Gym,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.86035060972684,41.6795833949355]}"
0000000000000000381f_0,92.72833,Sports Venue,Mid-America Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.88841921512802,41.239408905716935]}"
00000000000000003820_0,56.163334,Sports Venue,Minges Coliseum,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.3651580565835,35.59798892144634]}"
00000000000000003821_0,54.09,Sports Venue,Minot State Dome,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-101.30076880194815,48.246268121849205]}"
00000000000000003822_0,32.590836,Sports Venue,Mississippi Coast Coliseum,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.97588310382831,30.39225184997371]}"
00000000000000003823_0,115.153336,Sports Venue,Mississippi Coliseum,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.17064243170728,32.301171828727696]}"
00000000000000003824_0,70.99,Sports Venue,Mitchell Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.18087407738253,30.693187470153752]}"
00000000000000003825_0,37.059166,Sports Venue,Mizzou Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-92.33558226643532,38.93073862552976]}"
00000000000000003826_0,48.2125,Sports Venue,Moby Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-105.09165930093252,40.57465559546849]}"
00000000000000003827_0,74.185,Sports Venue,M.O. Campbell Educational Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.35841319749751,29.934111055072755]}"
00000000000000003828_0,85.31083,Sports Venue,Moda Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.66719783473097,45.53335596380825]}"
00000000000000003829_0,40.599167,Sports Venue,Mohegan Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.8470052264215,41.239408905716935]}"
0000000000000000382a_0,122.151665,Sports Venue,Mohegan Sun Arena,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.0875557623813,41.490937185270404]}"
0000000000000000382b_0,72.17084,Sports Venue,Monroe Civic Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-92.10651186898484,32.503292767654585]}"
0000000000000000382c_0,85.245834,Sports Venue,Moody Center,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.72996554757304,30.27996243945877]}"
0000000000000000382d_0,41.9525,Sports Venue,Moody Coliseum,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-99.71075074905659,32.471851732710405]}"
0000000000000000382e_0,75.2925,Sports Venue,Moody Coliseum,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.78224292282695,32.84016099919941]}"
