system:index,institution_type,name,no2,.geo
00000000000000003b44_0,Sports Venue,Nottingham Field,3.0153350911535372E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-104.7300873990744,40.40172990327548]}"
00000000000000003b45_0,Sports Venue,NRG Stadium,3.618819170962181E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.42354105559617,29.711778022253174]}"
00000000000000003b46_0,Sports Venue,Nu Stadium,4.840760144977774E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.26896221249984,25.81308968917445]}"
00000000000000003b47_0,Sports Venue,O'Brien Field,3.179737301189026E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.19210301843403,39.45849885494998]}"
00000000000000003b48_0,Sports Venue,Ohio Stadium,3.5501441526256404E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.03577328758797,40.02443748394528]}"
00000000000000003b49_0,Sports Venue,Oliver C. Dawson Stadium,2.522847924786834E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.83490084149514,33.48470221555516]}"
00000000000000003b4a_0,Sports Venue,O’Kelly-Riddick Stadium,2.1905703741293485E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-78.88555667495578,35.99998501108983]}"
00000000000000003b4b_0,Sports Venue,Panther Stadium,1.6755380374636334E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.98947968459147,30.089070441583374]}"
00000000000000003b4c_0,Sports Venue,Paladin Stadium,2.544401821378773E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.4069525887043,34.93098982298759]}"
00000000000000003b4d_0,Sports Venue,Paycor Stadium,4.3817379638538804E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.54494296490877,39.081206435619784]}"
00000000000000003b4e_0,Sports Venue,PayPal Park,4.5630690016335E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.89689247859847,37.32050847874552]}"
00000000000000003b4f_0,Sports Venue,Peden Stadium,2.7709539764564928E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.09254223926247,39.332734715173245]}"
00000000000000003b50_0,Sports Venue,Percival Molson Memorial Stadium,5.470637595568184E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.60346280433299,45.49517756423317]}"
00000000000000003b51_0,Sports Venue,Perkins Stadium,3.6405516902942624E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.75804164742932,42.85413062892177]}"
00000000000000003b52_0,Sports Venue,Perry Stadium,4.153242478460236E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.60171191658327,41.40784302148934]}"
00000000000000003b53_0,Sports Venue,Phoenix Rising Soccer Stadium,6.872173002645305E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-112.02440750612493,33.4218201456668]}"
00000000000000003b54_0,Sports Venue,Pioneer Stadium,2.6683327437178617E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.45585753441522,42.72836648914504]}"
00000000000000003b55_0,Sports Venue,Pitbull Stadium,3.230293641185116E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.39472635227658,25.750207619286083]}"
00000000000000003b56_0,Sports Venue,Princess Auto Stadium,2.6007737127420582E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.12135694258207,49.834040386530454]}"
00000000000000003b57_0,Sports Venue,Princeton Stadium,5.591013023542121E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.67245799243523,40.33884783338711]}"
00000000000000003b58_0,Sports Venue,Protective Stadium,3.8236562706976986E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.80869748088996,33.54758428544353]}"
00000000000000003b59_0,Sports Venue,Providence Park,4.429248770176008E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.71435938714723,45.49517756423317]}"
00000000000000003b5a_0,Sports Venue,Provost Umphrey Stadium,1.761227209167587E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-94.04013551805211,30.026188371695007]}"
00000000000000003b5b_0,Sports Venue,Q2 Stadium,2.906114315120348E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.75017764146573,30.403480791025206]}"
00000000000000003b5c_0,Sports Venue,Ratliff Stadium,2.8921887165366184E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-102.34056874331648,31.912650468346]}"
00000000000000003b5d_0,Sports Venue,Raymond James Stadium,2.9804337660173525E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.53271672848103,27.95108006537891]}"
00000000000000003b5e_0,Sports Venue,Rentschler Field,4.464547550600728E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.59734968611913,41.785135440819545]}"
00000000000000003b5f_0,Sports Venue,Reser Stadium,2.650323390184529E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.28029801614254,44.551946515907666]}"
00000000000000003b60_0,Sports Venue,Reynolds Razorback Stadium,2.2488415882519007E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-94.16589965782885,36.06286708097819]}"
00000000000000003b61_0,Sports Venue,Rhodes Stadium,2.1836783742416627E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-79.51437737383945,36.125749150866554]}"
00000000000000003b62_0,Sports Venue,Rice-Eccles Stadium,2.9508393210983176E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.83576129645982,40.77902232260568]}"
00000000000000003b63_0,Sports Venue,Rice Stadium,3.618819170962181E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.42354105559617,29.711778022253174]}"
00000000000000003b64_0,Sports Venue,Rice-Totten Stadium,2.2344726950098182E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.33009339463848,33.48470221555516]}"
00000000000000003b65_0,Sports Venue,Rip Hewes Stadium,2.010573267939237E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.4252919433459,31.22094769957397]}"
00000000000000003b66_0,Sports Venue,Robert and Janet Vackar Stadium,1.7793764446880103E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-98.12747006079593,26.253264178393014]}"
00000000000000003b67_0,Sports Venue,Roberts Stadium,2.4045471846876073E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-89.32398027642462,31.346711839350704]}"
00000000000000003b68_0,Sports Venue,Robert W. Plaster Stadium,2.6162237718540898E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-93.2855506793917,37.19474433896879]}"
00000000000000003b69_0,Sports Venue,Robinson-Hale Stadium,1.534562212711726E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.33009339463848,32.352824957564565]}"
00000000000000003b6a_0,Sports Venue,Robinson Stadium,1.2591328081630064E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-92.7196120503964,32.541471167229666]}"
00000000000000003b6b_0,Sports Venue,Robins Stadium,2.6387592304790216E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.56503320730009,37.572036758298985]}"
00000000000000003b6c_0,Sports Venue,Rock Creek Tennis Center,4.5184793011991516E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.06197664819315,38.95544229584305]}"
00000000000000003b6d_0,Sports Venue,Roos Field,2.0426694467283976E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.55802965630117,47.507403800660896]}"
00000000000000003b6e_0,Sports Venue,Rose Bowl,9.222508142897467E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.18685035518484,34.17640498432719]}"
00000000000000003b6f_0,Sports Venue,Ross-Ade Stadium,3.4574860942767495E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.9344616206667,40.46461197316385]}"
00000000000000003b70_0,Sports Venue,Roy Kidd Stadium,2.56869534428436E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.2934146853553,37.76068296796409]}"
00000000000000003b71_0,Sports Venue,Roy Stewart Stadium,2.949367523421892E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.31786715821076,36.62880570997349]}"
00000000000000003b72_0,Sports Venue,Rynearson Stadium,4.174437723471438E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.66459398647163,42.22530993003811]}"
00000000000000003b73_0,Sports Venue,Saluki Stadium,2.8545939482487928E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-89.19821613664789,37.69780089807572]}"
00000000000000003b74_0,Sports Venue,Sanford Stadium,2.733995831891627E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.3501836370298,33.92487670477373]}"
00000000000000003b75_0,Sports Venue,Saputo Stadium,5.056864919733475E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.54058073444463,45.558059634121534]}"
00000000000000003b76_0,Sports Venue,S.B. Ballard Stadium,3.69190671388701E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.30739180953275,36.88033398952695]}"
00000000000000003b77_0,Sports Venue,Scheumann Stadium,3.398338393418698E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.4252919433459,40.21308369361038]}"
00000000000000003b78_0,Sports Venue,Schoellkopf Field,2.0278398364935638E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.49603801919785,42.41395613970321]}"
00000000000000003b79_0,Sports Venue,Scotts Miracle-Gro Field,4.01442121953455E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.03577328758797,39.96155541405691]}"
00000000000000003b7a_0,Sports Venue,Scott Stadium,2.1870024180650414E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-78.50826425562558,38.01221124751755]}"
00000000000000003b7b_0,Sports Venue,SeatGeek Stadium,1.1474918385152941E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.81481059910382,41.785135440819545]}"
00000000000000003b7c_0,Sports Venue,SECU Stadium,3.947031458181465E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.93621250841642,39.01832436573142]}"
00000000000000003b7d_0,Sports Venue,Selby Stadium,2.9780690502220543E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.03577328758797,40.275965763498746]}"
00000000000000003b7e_0,Sports Venue,Shell Energy Stadium,4.62703000555975E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.3606589857078,29.77466009214154]}"
00000000000000003b7f_0,Sports Venue,SHI Stadium,6.714343153057815E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.48381178277012,40.527494043052215]}"
00000000000000003b80_0,Sports Venue,Simmons Bank Field,2.2974771211535755E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-92.02790928162437,34.23928705421556]}"
00000000000000003b81_0,Sports Venue,Simmons Bank Liberty Stadium,3.919156189298413E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-89.95280097530828,35.11963603265269]}"
00000000000000003b82_0,Sports Venue,Sloan-Alumni Stadium,2.6354422295920697E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.9344616206667,33.48470221555516]}"
00000000000000003b83_0,Sports Venue,Snapdragon Stadium,3.8095497008068876E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.11785516708261,32.792999446783135]}"
00000000000000003b84_0,Sports Venue,Sobeys Stadium,3.871002000734918E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-79.51437737383945,43.79736167724727]}"
00000000000000003b85_0,Sports Venue,SoFi Stadium,8.904835026279669E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.31261449496158,33.92487670477373]}"
00000000000000003b86_0,Sports Venue,Solider Field,7.601491201048877E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.62616438943873,41.84801751070791]}"
00000000000000003b87_0,Sports Venue,Spangler Stadium,2.5116330924380327E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.65236775004391,35.24540017242943]}"
00000000000000003b88_0,Sports Venue,Spartan Stadium,3.283171606860298E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.4820608950204,42.72836648914504]}"
00000000000000003b89_0,Sports Venue,Spinks-Casem Stadium,1.5415994704915645E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.14756030318725,31.849768398457634]}"
00000000000000003b8a_0,Sports Venue,Sports Illustrated Stadium,1.253653967105048E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.16940143332829,40.71614025271731]}"
00000000000000003b8b_0,Sports Venue,Spratt Memorial Stadium,2.9909870759810235E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-94.7947203567125,39.772909204391816]}"
00000000000000003b8c_0,Sports Venue,Stadium 2,3.659135362347452E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-116.30038825853384,33.73623049510863]}"
00000000000000003b8d_0,Sports Venue,Stambaugh Stadium,2.837625480890583E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.64625463183005,41.09343267204751]}"
00000000000000003b8e_0,Sports Venue,Stanford Stadium,3.7045142487867996E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.14842075815193,37.44627261852225]}"
00000000000000003b8f_0,Sports Venue,State Farm Stadium,5.304912228384804E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-112.2759357856784,33.54758428544353]}"
00000000000000003b90_0,Sports Venue,Stewart Stadium,3.285232305099707E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.96152543623656,41.21919681182424]}"
00000000000000003b91_0,Sports Venue,Sun Bowl,3.520402045330294E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.49078535594867,31.786886328569267]}"
00000000000000003b92_0,Sports Venue,Superior Dome,2.2774584286988566E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.37463610988526,46.564172752335395]}"
00000000000000003b93_0,Sports Venue,Tacoma Dome,6.902559209302088E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.3999490377054,47.25587552110743]}"
00000000000000003b94_0,Sports Venue,Talen Energy Stadium,5.0089055565603985E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.36416076120726,39.83579127428018]}"
00000000000000003b95_0,Sports Venue,TDECU Stadium,4.046741660858225E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.3606589857078,29.711778022253174]}"
00000000000000003b96_0,Sports Venue,TD Place Stadium,2.1400721496326417E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.67857111064909,45.36941342445643]}"
00000000000000003b97_0,Sports Venue,The Dome at America's Center,5.4413799194717365E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.20432925486175,38.64103194640121]}"
00000000000000003b98_0,Sports Venue,Theodore A. Wright Stadium,2.4914926960944197E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.08642912104861,32.038414608122736]}"
00000000000000003b99_0,Sports Venue,The Reservation,2.556168341419777E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.65236775004391,35.056753962764326]}"
00000000000000003b9a_0,Sports Venue,TIAA Bank Field,4.881456158626854E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.65236775004391,30.34059872113684]}"
00000000000000003b9b_0,Sports Venue,Tiger Stadium,3.165107451326259E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.21044237307561,30.403480791025206]}"
00000000000000003b9c_0,Sports Venue,Titan Stadium,7.902145088117852E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-117.87244000574302,33.86199463488536]}"
00000000000000003b9d_0,Sports Venue,Titan Stadium,3.4314463358857994E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.56939543776421,44.048889956800735]}"
00000000000000003b9e_0,Sports Venue,Tom Benson Hall of Fame Stadium,3.335032794155771E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.40083947049044,40.841904392494044]}"
00000000000000003b9f_0,Sports Venue,Toyota Field,3.7875348420712894E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-98.3789983403494,29.523131812588073]}"
00000000000000003ba0_0,Sports Venue,Toyota Stadium,3.573989000272784E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.80694659314024,33.17029186611333]}"
00000000000000003ba1_0,Sports Venue,TQL Stadium,4.3817379638538804E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.54494296490877,39.081206435619784]}"
00000000000000003ba2_0,Sports Venue,Truist Stadium,2.6885606757914922E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-79.7659056533929,36.06286708097819]}"
00000000000000003ba3_0,Sports Venue,Tucker Stadium,2.2644127283349796E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.48817401323426,36.18863122075492]}"
00000000000000003ba4_0,Sports Venue,Turpin Stadium,1.3461568159129536E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-93.09690446972661,31.7240042586809]}"
00000000000000003ba5_0,Sports Venue,UB Stadium,3.1480064893286874E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-78.75979253517905,42.97989476869851]}"
00000000000000003ba6_0,Sports Venue,UC Davis Health Stadium,3.0138302079521972E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.77112833882174,38.515267806624486]}"
00000000000000003ba7_0,Sports Venue,UC Football Stadium,2.6056028211472467E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.58948568015553,38.326621596959384]}"
00000000000000003ba8_0,Sports Venue,UFCU Stadium,2.0301501227093445E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.93882385113083,29.900424231918272]}"
00000000000000003ba9_0,Sports Venue,UNI-Dome,3.417438108022481E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-92.46808377084294,42.53972027947994]}"
00000000000000003baa_0,Sports Venue,University Stadium,2.137745376740613E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.11088159390407,33.610466355331894]}"
